mirror_id,x_m,y_m,z_m,width_m,height_m,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw
470,-149.78,114.93,4.0,6.0,6.0,0.6819529056886725,0.9700924165834935,1.0,0.9458301839254221,0.5756632305040564,21.362199479900607
471,-156.976,104.888,4.0,6.0,6.0,0.6933392704005754,0.9700924155550728,1.0,0.9433106575963719,0.5837158374429133,21.66102244903565
472,-163.5,94.397,4.0,6.0,6.0,0.7050383662481885,0.9700923922705091,1.0,0.9410430839002267,0.5921383430272015,21.973571930882176
473,-169.324,83.501,4.0,6.0,6.0,0.7169870243129695,0.9700923948636344,1.0,0.9407911312673217,0.6020124017671338,22.339986878548707
474,-174.423,72.248,4.0,6.0,6.0,0.7291216290707531,0.9700923618960776,1.0,0.9387755102040817,0.6108894791865624,22.669404997656837
475,-178.775,60.686,4.0,6.0,6.0,0.7413825617729889,0.9700923256085652,1.0,0.9372637944066515,0.6201619318481078,23.013495036637483
476,-182.361,48.863,4.0,6.0,6.0,0.7537141673449381,0.970092369795784,0.9506172839506173,0.9620991253644315,0.6152237900313042,22.830246281183314
477,-185.166,36.832,4.0,6.0,6.0,0.7660589627526562,0.9700923922244726,0.9506172839506173,0.9570633448184469,0.622027397316466,23.08272031167032
478,-187.179,24.643,4.0,6.0,6.0,0.7783660257217939,0.9700923352280288,1.0,0.9329805996472663,0.6481229277991535,24.051095393081862
479,-188.39,12.348,4.0,6.0,6.0,0.7905861809715381,0.9700923326128351,1.0,0.9307130259511212,0.6566983278009635,24.369318610670735
480,-188.794,0.0,4.0,6.0,6.0,0.8026718930667116,0.9700923570493214,1.0,0.9299571680524061,0.666195833610973,24.72176011279219
481,-188.39,-12.348,4.0,6.0,6.0,0.8145781178677535,0.9700923326128351,1.0,0.9289493575207861,0.6753449822887335,25.061274482946516
482,-187.179,-24.643,4.0,6.0,6.0,0.8262629021639835,0.9700923352280288,1.0,0.9286974048878811,0.6848467302870245,25.41387340778927
483,-185.166,-36.832,4.0,6.0,6.0,0.8376863712400722,0.9700923922244726,0.9012345679012346,0.9692479731618675,0.6530630594333557,24.234417988367984
484,-182.361,-48.863,4.0,6.0,6.0,0.8488106118035468,0.970092369795784,0.9259259259259259,0.9668027210884353,0.6781500921007431,25.16536887736303
485,-178.775,-60.686,4.0,6.0,6.0,0.8596021324555527,0.9700923256085652,0.9012345679012346,0.9681297176404808,0.6693754391252124,24.83975161140345
486,-174.423,-72.248,4.0,6.0,6.0,0.8700264642944004,0.9700923618960776,0.9753086419753086,0.9361921983983467,0.7089905811788395,26.309823907376188
487,-169.324,-83.501,4.0,6.0,6.0,0.8800536529612416,0.9700923948636344,1.0,0.9246661627614009,0.7262648784468981,26.950853183802714
488,-163.5,-94.397,4.0,6.0,6.0,0.8896548171559547,0.9700923922705091,1.0,0.9234063995968758,0.7331879873335854,27.207761781089687
489,-156.976,-104.888,4.0,6.0,6.0,0.8988023970674821,0.9700924155550728,1.0,0.9226505416981607,0.7401204420855451,27.465017192673084
490,-149.78,-114.93,4.0,6.0,6.0,0.907471950301256,0.9700924165834935,1.0,0.9231544469639708,0.7476675174575793,27.74508046759525
491,-141.943,-124.48,4.0,6.0,6.0,0.9156402942734425,0.9700923809525123,0.9012345679012346,0.9664523343584009,0.711777241917295,26.41323367792132
492,-133.497,-133.497,4.0,6.0,6.0,0.9232871212923268,0.9700924314665248,0.9135802469135802,0.9699393270821842,0.7301784154583297,27.0960800349896
493,-124.48,-141.943,4.0,6.0,6.0,0.9303918802597699,0.9700923809525123,0.9382716049382716,0.9599892588614393,0.7479314231555906,27.754873704102405
494,-114.93,-149.78,4.0,6.0,6.0,0.9369368800974003,0.9700924165834935,0.9259259259259259,0.9499319727891157,0.7354955019109645,27.293390989440528
495,-104.888,-156.976,4.0,6.0,6.0,0.942906252468814,0.9700924155550728,1.0,0.9246661627614009,0.7781340457347931,28.8756582429866
496,-94.397,-163.5,4.0,6.0,6.0,0.948285485972028,0.9700923922705091,1.0,0.9246661627614009,0.7825732431699854,29.040391747084485
497,-83.501,-169.324,4.0,6.0,6.0,0.9530621144475002,0.9700923948636344,0.9753086419753086,0.9305089124257298,0.7719421282160094,28.645883315233217
498,-72.248,-174.423,4.0,6.0,6.0,0.9572242127284187,0.9700923618960776,0.9382716049382716,0.9497851772287863,0.7613222962817804,28.251793583249857
499,-60.686,-178.775,4.0,6.0,6.0,0.9607622146081245,0.9700923256085652,0.9135802469135802,0.9660783232211804,0.7567908092836804,28.0836353197644
500,-48.863,-182.361,4.0,6.0,6.0,0.9636684582481065,0.970092369795784,0.9012345679012346,0.9756779424098406,0.7562630614432395,28.06405120522453
501,-36.832,-185.166,4.0,6.0,6.0,0.9659355381283874,0.9700923922244726,0.9259259259259259,0.9643537414965987,0.7697712470585787,28.56532441573292
502,-24.643,-187.179,4.0,6.0,6.0,0.9675584914777585,0.9700923352280288,0.9506172839506173,0.9491121123774185,0.7791146154807943,28.91204605691679
503,-12.348,-188.39,4.0,6.0,6.0,0.9685338504852872,0.9700923326128351,0.9876543209876543,0.9306122448979591,0.7944918273650174,29.482676679664472
504,0.0,-188.794,4.0,6.0,6.0,0.9688592770717888,0.9700923570493214,1.0,0.9259259259259259,0.8006410568186845,29.710867502486167
505,12.348,-188.39,4.0,6.0,6.0,0.9685338504852872,0.9700923326128351,0.9876543209876543,0.9306122448979591,0.7944918273650174,29.482676679664472
506,24.643,-187.179,4.0,6.0,6.0,0.9675584914777585,0.9700923352280288,0.9506172839506173,0.9509673999469918,0.7806375985325578,28.968562203914384
507,36.832,-185.166,4.0,6.0,6.0,0.9659355381283874,0.9700923922244726,0.9259259259259259,0.966530612244898,0.771508879670449,28.629805960689424
508,48.863,-182.361,4.0,6.0,6.0,0.9636684582481065,0.970092369795784,0.9012345679012346,0.9767961979312273,0.7571298385910255,28.09621630689241
509,60.686,-178.775,4.0,6.0,6.0,0.9607622146081245,0.9700923256085652,0.9135802469135802,0.9669056811913955,0.7574389315868065,28.10768639197659
510,72.248,-174.423,4.0,6.0,6.0,0.9572242127284187,0.9700923618960776,0.9382716049382716,0.949516648764769,0.7611070510750284,28.243806081529968
511,83.501,-169.324,4.0,6.0,6.0,0.9530621144475002,0.9700923948636344,0.9753086419753086,0.9289589253422889,0.7706562723666769,28.598166685613176
512,94.397,-163.5,4.0,6.0,6.0,0.948285485972028,0.9700923922705091,1.0,0.9239103048626858,0.7819335375216175,29.01665300723673
513,104.888,-156.976,4.0,6.0,6.0,0.9429062524688139,0.9700924155550728,1.0,0.9223985890652557,0.7762258151049255,28.804846002063734
514,114.93,-149.78,4.0,6.0,6.0,0.9369368800974003,0.9700924165834935,0.9259259259259259,0.9485714285714286,0.7344420852654318,27.254299910968115
515,124.48,-141.943,4.0,6.0,6.0,0.9303918802597699,0.9700923809525123,0.9382716049382716,0.9586466165413534,0.7468853652211073,27.716055698921842
516,133.497,-133.497,4.0,6.0,6.0,0.9232871212923268,0.9700924314665248,0.9135802469135802,0.9693877551020408,0.7297631874711485,27.080671402612587
517,141.943,-124.48,4.0,6.0,6.0,0.9156402942734427,0.9700923809525123,0.9012345679012346,0.9658932065977076,0.7113654529430877,26.397952663354978
518,149.78,-114.93,4.0,6.0,6.0,0.9074719503012562,0.9700924165834935,1.0,0.9229024943310657,0.7474634597290156,27.73750812030606
519,156.976,-104.888,4.0,6.0,6.0,0.8988023970674821,0.9700924155550728,1.0,0.9236583522297808,0.7409288751189536,27.495017211452623
520,163.5,-94.397,4.0,6.0,6.0,0.8896548171559548,0.9700923922705091,1.0,0.9239103048626858,0.7335880899187607,27.222609127218526
521,169.324,-83.501,4.0,6.0,6.0,0.8800536529612417,0.9700923948636344,1.0,0.9234063995968758,0.7252754167596408,26.914135400173556
522,174.423,-72.248,4.0,6.0,6.0,0.8700264642944004,0.9700923618960776,0.9753086419753086,0.9364505295789202,0.7091862187564274,26.31708379256034
523,178.775,-60.686,4.0,6.0,6.0,0.8596021324555527,0.9700923256085652,0.9012345679012346,0.9684092815208275,0.6695687326392536,24.846924511089096
524,182.361,-48.863,4.0,6.0,6.0,0.8488106118035468,0.970092369795784,0.9259259259259259,0.9651700680272108,0.6770048907068211,25.12287177258842
525,185.166,-36.832,4.0,6.0,6.0,0.8376863712400722,0.9700923922244726,0.9012345679012346,0.9686888454011742,0.6526863285078102,24.22043793761035
526,187.179,-24.643,4.0,6.0,6.0,0.8262629021639836,0.9700923352280288,1.0,0.9279415469891661,0.684289340110448,25.39318930029514
527,188.39,-12.348,4.0,6.0,6.0,0.8145781178677536,0.9700923326128351,1.0,0.9297052154195011,0.6758944900041841,25.08166608138667
528,188.794,0.0,4.0,6.0,6.0,0.8026718930667116,0.9700923570493214,1.0,0.9297052154195011,0.6660153416484667,24.715062263940172
529,202.179,6.354,4.0,6.0,6.0,0.7915543230811868,0.9687182522075046,1.0,0.9370118417737465,0.6610146952699223,24.52949403618769
530,201.381,19.036,4.0,6.0,6.0,0.7797000527643546,0.968718263540948,1.0,0.9390274628369867,0.6525160109030975,24.21411764745802
531,199.789,31.643,4.0,6.0,6.0,0.7677342986435179,0.9687182010649722,1.0,0.9392794154698917,0.642674450692785,23.848908682796402
532,197.408,44.126,4.0,6.0,6.0,0.755699718574099,0.9687181762349654,1.0,0.9412950365331317,0.6339577349235886,23.52544139983633
533,194.247,56.434,4.0,6.0,6.0,0.7436433819908645,0.9687182592731108,1.0,0.9423028470647519,0.6245116347226621,23.174907500662965
534,190.321,68.52,4.0,6.0,6.0,0.7316109303334377,0.9687181633363471,1.0,0.9440665154950869,0.615556681332458,22.842599493970837
535,185.643,80.335,4.0,6.0,6.0,0.7196539917961251,0.9687181728692738,1.0,0.9440665154950869,0.6054964584183044,22.46927620820836
536,180.232,91.833,4.0,6.0,6.0,0.7078239527473493,0.9687182137505748,1.0,0.9453262786596119,0.5963377173301118,22.12940587475069
537,174.11,102.969,4.0,6.0,6.0,0.6961747433606138,0.9687182053330505,1.0,0.9483497102544721,0.5883991926982765,21.834816368638098
538,167.301,113.698,4.0,6.0,6.0,0.6847638608823255,0.9687182172611589,0.9753086419753086,0.9581503487470938,0.5702980159037652,21.1631025453204
539,159.832,123.978,4.0,6.0,6.0,0.673649203521434,0.9687182291491399,0.9753086419753086,0.9586670111082408,0.5613438328926439,20.830823126508776
540,151.732,133.77,4.0,6.0,6.0,0.6628890003341358,0.9687181786621814,0.9753086419753086,0.9630586411779902,0.5549078829231389,20.591992435566706
541,143.033,143.033,4.0,6.0,6.0,0.652546658257432,0.9687182126235432,0.9629629629629629,0.9657247514390371,0.5408287975548534,20.06953379274438
542,133.77,151.732,4.0,6.0,6.0,0.6426826719652521,0.9687181786621814,0.9629629629629629,0.9649398220826793,0.5322206010233644,19.750093533711617
543,123.978,159.832,4.0,6.0,6.0,0.6333595549605432,0.9687182291491399,1.0,0.9543965734441925,0.5387217351123521,19.99134313225369
544,113.698,167.301,4.0,6.0,6.0,0.6246395992250826,0.9687182172611589,1.0,0.9546485260770975,0.5314449856072553,19.721311338913274
545,102.969,174.11,4.0,6.0,6.0,0.6165827495976183,0.9687182053330505,1.0,0.9564121945074326,0.5255593464614196,19.5029020488324
546,91.833,180.232,4.0,6.0,6.0,0.6092477677707842,0.9687182137505748,1.0,0.9576719576719577,0.5199912192647547,19.2962752614997
547,80.335,185.643,4.0,6.0,6.0,0.602690572362939,0.9687181728692738,1.0,0.9594356261022927,0.5153419699141317,19.123746972741635
548,68.52,190.321,4.0,6.0,6.0,0.5969634845180538,0.9687181633363471,1.0,0.9606953892668179,0.51111513717354,18.96689407787525
549,56.434,194.247,4.0,6.0,6.0,0.5921137364191527,0.9687182592731108,1.0,0.964222726127488,0.5088242637065936,18.88188240196663
550,44.126,197.408,4.0,6.0,6.0,0.5881807879610998,0.9687181762349654,1.0,0.9687578735197783,0.5078218180527296,18.844682798290624
551,31.643,199.789,4.0,6.0,6.0,0.5852003898821043,0.9687182010649722,1.0,0.9758125472411187,0.5089279373516552,18.88572961153163
552,19.036,201.381,4.0,6.0,6.0,0.5831988495597018,0.968718263540948,1.0,0.983119173595364,0.5109849861455404,18.96206432312401
553,6.354,202.179,4.0,6.0,6.0,0.582193222074715,0.9687182522075046,1.0,0.9894179894179894,0.513372093862902,19.050647141230417
554,-6.354,202.179,4.0,6.0,6.0,0.582193222074715,0.9687182522075046,1.0,0.9891660367850844,0.5132413650383888,19.04579594511602
555,-19.036,201.381,4.0,6.0,6.0,0.5831988495597018,0.968718263540948,1.0,0.9841269841269841,0.5115088046859253,18.981502625864266
556,-31.643,199.789,4.0,6.0,6.0,0.5852003898821043,0.9687182010649722,1.0,0.9760644998740237,0.5090593414150045,18.890605864981552
557,-44.126,197.408,4.0,6.0,6.0,0.5881807879610998,0.9687181762349654,1.0,0.9682539682539683,0.5075576714633655,18.8348806225828
558,-56.434,194.247,4.0,6.0,6.0,0.5921137364191525,0.9687182592731108,1.0,0.9644746787603931,0.5089572201381866,18.886816262014175
559,-68.52,190.321,4.0,6.0,6.0,0.5969634845180538,0.9687181633363471,1.0,0.9611992945326279,0.5113832279876881,18.976842619222154
560,-80.335,185.643,4.0,6.0,6.0,0.6026905723629389,0.9687181728692738,1.0,0.9589317208364827,0.515071307114807,19.11370298798704
561,-91.833,180.232,4.0,6.0,6.0,0.609247767770784,0.9687182137505748,1.0,0.9574200050390527,0.5198544154712095,19.2911986302812
562,-102.969,174.11,4.0,6.0,6.0,0.6165827495976183,0.9687182053330505,1.0,0.9571680524061477,0.5259746989480856,19.518315301241906
563,-113.698,167.301,4.0,6.0,6.0,0.6246395992250827,0.9687182172611589,1.0,0.9556563366087175,0.5320060254442648,19.74213088110268
564,-123.978,159.832,4.0,6.0,6.0,0.6333595549605431,0.9687182291491399,1.0,0.9559082892416225,0.5395750430349164,20.023008406486397
565,-133.77,151.732,4.0,6.0,6.0,0.6426826719652522,0.9687181786621814,0.9629629629629629,0.9652014652014652,0.5323649124661582,19.755448765147005
566,-143.033,143.033,4.0,6.0,6.0,0.6525466582574319,0.9687182126235432,0.9629629629629629,0.9657247514390371,0.5408287975548532,20.069533792744377
567,-151.732,133.77,4.0,6.0,6.0,0.6628890003341358,0.9687181786621814,0.9753086419753086,0.9622836476362697,0.5544613368800141,20.575421626203326
568,-159.832,123.978,4.0,6.0,6.0,0.673649203521434,0.9687182291491399,0.9753086419753086,0.9602169981916817,0.562251421951484,20.864502711191893
569,-167.301,113.698,4.0,6.0,6.0,0.6847638608823257,0.9687182172611589,0.9753086419753086,0.9584086799276673,0.5704517764904204,21.1688084236017
570,-174.11,102.969,4.0,6.0,6.0,0.6961747433606137,0.9687182053330505,1.0,0.9498614260519023,0.5893371297748412,21.869622133306493
571,-180.232,91.833,4.0,6.0,6.0,0.7078239527473493,0.9687182137505748,1.0,0.9468379944570421,0.5972913490742432,22.16479405045659
572,-185.643,80.335,4.0,6.0,6.0,0.719653991796125,0.9687181728692738,1.0,0.9470899470899471,0.6074355983972259,22.541235459475637
573,-190.321,68.52,4.0,6.0,6.0,0.7316109303334378,0.9687181633363471,1.0,0.9460821365583271,0.6168709203104831,22.89136938880718
574,-194.247,56.434,4.0,6.0,6.0,0.7436433819908647,0.9687182592731108,1.0,0.9443184681279919,0.625847488486775,23.224479495316796
575,-197.408,44.126,4.0,6.0,6.0,0.7556997185740989,0.9687181762349654,1.0,0.9435626102292769,0.6354849350344859,23.5821140370415
576,-199.789,31.643,4.0,6.0,6.0,0.767734298643518,0.9687182010649722,1.0,0.9407911312673217,0.6437087979846726,23.887292119517646
577,-201.381,19.036,4.0,6.0,6.0,0.7797000527643546,0.968718263540948,1.0,0.9402872260015117,0.6533914013121439,24.246602377331193
578,-202.179,6.354,4.0,6.0,6.0,0.7915543230811866,0.9687182522075046,1.0,0.9395313681027967,0.6627920942892014,24.59545126672328
579,-202.179,-6.354,4.0,6.0,6.0,0.8032574672788682,0.9687182522075046,1.0,0.9382716049382716,0.671689647786035,24.92562922948116
580,-201.381,-19.036,4.0,6.0,6.0,0.8147691473786658,0.968718263540948,1.0,0.9375157470395565,0.6807669470534484,25.262477350768062
581,-199.789,-31.643,4.0,6.0,6.0,0.8260534257231374,0.9687182010649722,1.0,0.9377676996724615,0.6903807820389797,25.619235694614236
582,-197.408,-44.126,4.0,6.0,6.0,0.8370769764630401,0.9687181762349654,1.0,0.9357520786092215,0.6980900908082579,25.905319264060328
583,-194.247,-56.434,4.0,6.0,6.0,0.8478062319978937,0.9687182592731108,1.0,0.9352481733434115,0.7066571969676143,26.22323470670795
584,-190.321,-68.52,4.0,6.0,6.0,0.858210479472145,0.9687181633363471,0.9259259259259259,0.9542857142857143,0.6758242177971718,25.079058360718502
585,-185.643,-80.335,4.0,6.0,6.0,0.8682614942882466,0.9687181728692738,0.9135802469135802,0.9605626034197463,0.6790600659168485,25.199136957641684
586,-180.232,-91.833,4.0,6.0,6.0,0.8779325792123427,0.9687182137505748,0.9135802469135802,0.9611141753998896,0.687018041145176,25.49444825298842
587,-174.11,-102.969,4.0,6.0,6.0,0.8871983945992765,0.9687182053330505,0.9012345679012346,0.9681297176404808,0.689886154186976,25.600880624700242
588,-167.301,-113.698,4.0,6.0,6.0,0.8960350757817932,0.9687182172611589,0.8888888888888888,0.9770408163265306,0.6935383637370727,25.736409914773624
589,-159.832,-123.978,4.0,6.0,6.0,0.9044209693849232,0.9687182291491399,0.8888888888888888,0.9773242630385488,0.7002322050878793,25.984810657856574
590,-151.732,-133.77,4.0,6.0,6.0,0.9123366321697188,0.9687181786621814,0.8024691358024691,0.9833594976452119,0.6416246560961884,23.809952014388415
591,-143.033,-143.033,4.0,6.0,6.0,0.9197625821525337,0.9687182126235432,0.8024691358024691,0.9836734693877551,0.6470537012629023,24.01141762777349
592,-133.77,-151.732,4.0,6.0,6.0,0.9266816823043276,0.9687181786621814,0.8271604938271605,0.9820286323484618,0.6708567434127771,24.89472110746399
593,-123.978,-159.832,4.0,6.0,6.0,0.9330788891666177,0.9687182291491399,0.8518518518518519,0.9775214433599527,0.6924589425533124,25.696353837837588
594,-113.698,-167.301,4.0,6.0,6.0,0.9389386419152642,0.9687182172611589,0.8518518518518519,0.9775214433599527,0.6968075890184541,25.857727099726453
595,-102.969,-174.11,4.0,6.0,6.0,0.9442488959863233,0.9687182053330505,0.8765432098765432,0.970106352400115,0.7155903131249819,26.554732358839935
596,-91.833,-180.232,4.0,6.0,6.0,0.9489981660633675,0.9687182137505748,0.9012345679012346,0.961420184512161,0.732827473919274,27.194383543495885
597,-80.335,-185.643,4.0,6.0,6.0,0.9531757258536275,0.9687181728692738,0.9012345679012346,0.9600223651104277,0.7349832471912624,27.274381806767504
598,-68.52,-190.321,4.0,6.0,6.0,0.956772898137918,0.9687181633363471,0.9259259259259259,0.9531972789115646,0.7525808677054985,27.92740923648112
599,-56.434,-194.247,4.0,6.0,6.0,0.9597823762379822,0.9687182592731108,0.9259259259259259,0.9512925170068027,0.7534395422327023,27.959273659231165
600,-44.126,-197.408,4.0,6.0,6.0,0.9621971159024211,0.9687181762349654,0.9506172839506173,0.9427511264245958,0.7685145477789184,28.518689752833147
601,-31.643,-199.789,4.0,6.0,6.0,0.9640128210477381,0.9687182010649722,0.9753086419753086,0.9361921983983467,0.7844679178000128,29.110700940466025
602,-19.036,-201.381,4.0,6.0,6.0,0.9652253818011294,0.968718263540948,0.9753086419753086,0.9351588736760527,0.7845877451103961,29.115147593946578
603,-6.354,-202.179,4.0,6.0,6.0,0.9658322097020989,0.9687182522075046,1.0,0.9314688838498363,0.8017802353963351,29.753141107485558
604,6.354,-202.179,4.0,6.0,6.0,0.9658322097020989,0.9687182522075046,1.0,0.9324766943814563,0.8026477282125606,29.785332766784975
605,19.036,-201.381,4.0,6.0,6.0,0.9652253818011294,0.968718263540948,0.9753086419753086,0.9367088607594937,0.7858881667873746,29.163404744654777
606,31.643,-199.789,4.0,6.0,6.0,0.9640128210477381,0.9687182010649722,0.9753086419753086,0.9367088607594937,0.7849008471144718,29.126766448711308
607,44.126,-197.408,4.0,6.0,6.0,0.9621971159024211,0.9687181762349654,0.9506172839506173,0.9424860853432282,0.7682984908354888,28.510672128500048
608,56.434,-194.247,4.0,6.0,6.0,0.9597823762379822,0.9687182592731108,0.9259259259259259,0.9507482993197279,0.7530085127462992,27.943278651416964
609,68.52,-190.321,4.0,6.0,6.0,0.956772898137918,0.9687181633363471,0.9259259259259259,0.9507482993197279,0.7506473170890698,27.85565740001857
610,80.335,-185.643,4.0,6.0,6.0,0.9531757258536275,0.9687181728692738,0.9012345679012346,0.958904109589041,0.7341271222673355,27.242611996858628
611,91.833,-180.232,4.0,6.0,6.0,0.9489981660633675,0.9687182137505748,0.9012345679012346,0.9611406206318144,0.7326143807311615,27.186475900709176
612,102.969,-174.11,4.0,6.0,6.0,0.9442488959863233,0.9687182053330505,0.8765432098765432,0.969244035642426,0.7149542328466486,26.531128152298745
613,113.698,-167.301,4.0,6.0,6.0,0.9389386419152642,0.9687182172611589,0.8518518518518519,0.976929902395741,0.6963859202807728,25.842079458516334
614,123.978,-159.832,4.0,6.0,6.0,0.9330788891666177,0.9687182291491399,0.8518518518518519,0.976929902395741,0.692039905371737,25.680803850643734
615,133.77,-151.732,4.0,6.0,6.0,0.9266816823043276,0.9687181786621814,0.8271604938271605,0.9817240328967408,0.670648661296334,24.886999419775574
616,143.033,-143.033,4.0,6.0,6.0,0.9197625821525337,0.9687182126235432,0.8024691358024691,0.9839874411302982,0.6472602297344193,24.019081661488066
617,151.732,-133.77,4.0,6.0,6.0,0.9123366321697188,0.9687181786621814,0.8024691358024691,0.9839874411302982,0.642034378098804,23.825156326019567
618,159.832,-123.978,4.0,6.0,6.0,0.9044209693849232,0.9687182291491399,0.8888888888888888,0.9778911564625851,0.7006383722602042,25.999883053829812
619,167.301,-113.698,4.0,6.0,6.0,0.8960350757817933,0.9687182172611589,0.8888888888888888,0.9773242630385488,0.6937395643067674,25.743876236187837
620,174.11,-102.969,4.0,6.0,6.0,0.8871983945992763,0.9687182053330505,0.9012345679012346,0.9686888454011742,0.6902845868489377,25.61566600190191
621,180.232,-91.833,4.0,6.0,6.0,0.8779325792123427,0.9687182137505748,0.9135802469135802,0.9594594594594594,0.6858352267271356,25.45055537220853
622,185.643,-80.335,4.0,6.0,6.0,0.8682614942882467,0.9687181728692738,0.9135802469135802,0.9600110314396029,0.6786701376562014,25.184667168978095
623,190.321,-68.52,4.0,6.0,6.0,0.858210479472145,0.9687181633363471,0.9259259259259259,0.9540136054421768,0.675631510577954,25.071907217758504
624,194.247,-56.434,4.0,6.0,6.0,0.8478062319978938,0.9687182592731108,1.0,0.9357520786092215,0.7070379389918428,26.237363604718038
625,197.408,-44.126,4.0,6.0,6.0,0.8370769764630404,0.9687181762349654,1.0,0.9360040312421265,0.698278052598998,25.91229430963493
626,199.789,-31.643,4.0,6.0,6.0,0.8260534257231376,0.9687182010649722,1.0,0.9370118417737465,0.6898243225155737,25.59858612258741
627,201.381,-19.036,4.0,6.0,6.0,0.8147691473786658,0.968718263540948,1.0,0.9372637944066515,0.6805839943667907,25.25568818727686
628,202.179,-6.354,4.0,6.0,6.0,0.8032574672788684,0.9687182522075046,1.0,0.9365079365079365,0.6704270732601216,24.878776542959585
629,215.363,13.154,4.0,6.0,6.0,0.7810973528564047,0.9673389581950765,1.0,0.9448223733938019,0.6567829058920662,24.372457206221096
630,214.161,26.259,4.0,6.0,6.0,0.7693710341467721,0.9673389060949434,1.0,0.9458301839254221,0.6476128890737917,24.032168443406594
631,212.161,39.266,4.0,6.0,6.0,0.7575532628901422,0.9673389916144891,1.0,0.9458301839254221,0.6376654160423774,23.663029175936035
632,209.373,52.127,4.0,6.0,6.0,0.745683746112426,0.9673389516034301,1.0,0.9468379944570421,0.628343109211661,23.317089106155603
633,205.806,64.794,4.0,6.0,6.0,0.7338056830050154,0.9673389291002811,1.0,0.9491055681531873,0.619815004079033,23.000620946691523
634,201.473,77.221,4.0,6.0,6.0,0.7219628157398414,0.9673389099949079,1.0,0.9496094734189973,0.6101355820513038,22.641428743247435
635,196.39,89.36,4.0,6.0,6.0,0.710203791776456,0.9673389600427694,1.0,0.9508692365835223,0.6009942134144558,22.302203081450926
636,190.577,101.166,4.0,6.0,6.0,0.698577465804855,0.9673389812170801,1.0,0.9513731418493323,0.5914689838226386,21.948732781716682
637,184.055,112.596,4.0,6.0,6.0,0.687134010877561,0.9673389931420123,1.0,0.9526329050138574,0.5825504545044434,21.6177764303864
638,176.849,123.608,4.0,6.0,6.0,0.6759259600134414,0.9673388972034923,1.0,0.9538926681783825,0.573806040697183,21.293281305134208
639,168.984,134.159,4.0,6.0,6.0,0.6650097441554733,0.9673389629295377,1.0,0.9543965734441925,0.5648373262120644,20.960462640058765
640,160.491,144.212,4.0,6.0,6.0,0.6544395962821027,0.9673389077508617,1.0,0.9556563366087175,0.5565930706742044,20.654527812140657
641,151.401,153.727,4.0,6.0,6.0,0.6442751744764524,0.9673389572825036,1.0,0.9559082892416225,0.5480928422819631,20.339094126406067
642,141.747,162.672,4.0,6.0,6.0,0.6345714074579465,0.9673389244671707,0.9753086419753086,0.9625419788168432,0.5301621787017894,19.673707852088587
643,131.567,171.01,4.0,6.0,6.0,0.6253903934353106,0.9673389472527499,0.9876543209876543,0.960969387755102,0.5282411481806362,19.60242062194203
644,120.896,178.713,4.0,6.0,6.0,0.6167871060362903,0.9673389748800932,0.9753086419753086,0.9633169723585637,0.5157189433794458,19.13773602387074
645,109.776,185.751,4.0,6.0,6.0,0.6088203823806831,0.9673389689484853,1.0,0.9579239103048627,0.5190231247955267,19.260350390722515
646,98.248,192.098,4.0,6.0,6.0,0.6015454653875474,0.9673389435694706,1.0,0.9596875787351978,0.5137653735068964,19.065241295870166
647,86.354,197.73,4.0,6.0,6.0,0.5950153353693283,0.9673389779581598,1.0,0.9609473418997229,0.5088552548006793,18.88303244577502
648,74.139,202.627,4.0,6.0,6.0,0.5892789009281926,0.9673389479977603,1.0,0.9619551524313429,0.504477984303661,18.720596979030145
649,61.648,206.77,4.0,6.0,6.0,0.5843816387063032,0.9673389441163018,1.0,0.963718820861678,0.5012027004143307,18.599054966114167
650,48.928,210.144,4.0,6.0,6.0,0.5803630212300277,0.9673389106238579,1.0,0.9682539682539683,0.5000984438161304,18.55807727555176
651,36.026,212.736,4.0,6.0,6.0,0.5772567044000463,0.9673389038710717,1.0,0.9730410682791635,0.49988100907157557,18.550008522605744
652,22.99,214.536,4.0,6.0,6.0,0.5750892998984387,0.9673389615389617,1.0,0.9798437893675989,0.5014857987179537,18.609560418111023
653,9.868,215.539,4.0,6.0,6.0,0.5738784982116729,0.9673389134660001,1.0,0.9848828420256992,0.5030035042345221,18.665880721855785
654,-3.29,215.739,4.0,6.0,6.0,0.5736362757833408,0.9673389841278225,1.0,0.9858906525573192,0.5033057294434761,18.677095951280595
655,-16.437,215.138,4.0,6.0,6.0,0.5743631336345874,0.9673388906652648,1.0,0.982867220962459,0.5023979786946946,18.643410366469976
656,-29.522,213.735,4.0,6.0,6.0,0.576054601214684,0.9673389702462617,1.0,0.9763164525069287,0.5005192317497148,18.573692231136285
657,-42.497,211.538,4.0,6.0,6.0,0.578694292001857,0.9673389413515286,1.0,0.9717813051146384,0.5004771306530156,18.57212990792654
658,-55.314,208.554,4.0,6.0,6.0,0.5822602862927806,0.9673389202142798,1.0,0.9649785840262031,0.5000360705104011,18.555762674012865
659,-67.925,204.794,4.0,6.0,6.0,0.5867225923183126,0.967338925305455,1.0,0.9622071050642479,0.5024210909809479,18.644268036793903
660,-80.284,200.272,4.0,6.0,6.0,0.592044722905126,0.9673389237439965,1.0,0.9609473418997229,0.5063147679311446,18.788757903981637
